Corp ID,Corp Name,Schl ID,Schl Name,year,American Indian,Asian or Pacific Islander,Black,Hispanic,Multiracial,White,Free Meals,Reduced Price Meals,Paid Meals,TOTAL ENROLLMENT,School Name,ELL N,ELL %,Special Education N,Special Education %,Total Enrollment,white_percent,free_meals_percent,reduced_meals_percent,free_reduced_meal_percent
2305,Elkhart Community Schools,1773,Daly Elementary School,2010,1,4,127,112,38,190,347,36,89,472,Daly Elementary School,74,0.15677966101694915,74,0.15677966101694915,472,0.4025423728813559,0.7351694915254238,0.07627118644067797,0.8114406779661016
2305,Elkhart Community Schools,1777,Hawthorne Elementary School,2010,NA,4,197,239,58,68,499,31,36,566,Hawthorne Elementary School,208,0.3674911660777385,75,0.13250883392226148,566,0.12014134275618374,0.8816254416961131,0.054770318021201414,0.9363957597173145
2305,Elkhart Community Schools,1785,Pinewood Elementary School,2010,3,8,52,132,84,449,338,74,316,728,Pinewood Elementary School,112,0.15384615384615385,83,0.11401098901098901,728,0.6167582417582418,0.4642857142857143,0.10164835164835165,0.5659340659340659
2305,Elkhart Community Schools,1789,Monger Elementary School,2010,2,6,69,192,47,90,338,29,39,406,Monger Elementary School,185,0.45566502463054187,40,0.09852216748768473,406,0.22167487684729065,0.8325123152709359,0.07142857142857142,0.9039408866995073
2305,Elkhart Community Schools,1797,Riverview Elementary School,2010,2,5,30,81,39,188,197,36,112,345,Riverview Elementary School,69,0.2,54,0.1565217391304348,345,0.5449275362318841,0.5710144927536231,0.10434782608695652,0.6753623188405797
2305,Elkhart Community Schools,1801,Roosevelt Elementary School,2010,NA,2,187,276,63,61,544,18,27,589,Roosevelt Elementary School,198,0.3361629881154499,68,0.11544991511035653,589,0.1035653650254669,0.9235993208828522,0.030560271646859084,0.9541595925297114
2305,Elkhart Community Schools,1817,Woodland Elementary School,2010,1,7,92,150,57,344,365,33,253,651,Woodland Elementary School,98,0.15053763440860216,261,0.4009216589861751,651,0.5284178187403994,0.5606758832565284,0.05069124423963134,0.6113671274961597
2315,Goshen Community Schools,1821,Goshen High School,2010,NA,23,24,562,77,1021,751,188,768,1707,Goshen High School,298,0.17457527826596367,235,0.13766842413591096,1707,0.5981253661394259,0.43995313415348564,0.11013473930872876,0.5500878734622144
2315,Goshen Community Schools,1829,Chamberlain Elementary School,2010,2,4,4,153,42,132,261,35,41,337,Chamberlain Elementary School,126,0.37388724035608306,46,0.13649851632047477,337,0.3916913946587537,0.7744807121661721,0.10385756676557864,0.8783382789317508
2315,Goshen Community Schools,1833,Chandler Elementary School,2010,1,4,12,157,53,212,286,38,115,439,Chandler Elementary School,125,0.2847380410022779,65,0.1480637813211845,439,0.48291571753986334,0.6514806378132119,0.08656036446469248,0.7380410022779044
2315,Goshen Community Schools,1843,Parkside Elementary School,2010,NA,11,6,130,50,236,259,41,133,433,Parkside Elementary School,114,0.2632794457274827,58,0.13394919168591224,433,0.5450346420323325,0.5981524249422633,0.09468822170900693,0.6928406466512702
2315,Goshen Community Schools,1847,Prairie View Elementary School,2010,NA,13,4,128,48,258,228,53,170,451,Prairie View Elementary School,121,0.2682926829268293,86,0.19068736141906872,451,0.5720620842572062,0.5055432372505543,0.11751662971175167,0.623059866962306
2315,Goshen Community Schools,1849,West Goshen Elementary School,2010,1,1,8,176,25,159,272,28,70,370,West Goshen Elementary School,149,0.4027027027027027,59,0.15945945945945947,370,0.4297297297297297,0.7351351351351352,0.07567567567567568,0.8108108108108109
2395,Fayette County School Corp,1869,Everton Elementary School,2010,NA,NA,NA,NA,3,213,109,20,87,216,Everton Elementary School,0,0,21,0.09722222222222222,216,0.9861111111111112,0.5046296296296297,0.09259259259259259,0.5972222222222222
2395,Fayette County School Corp,1873,Alquina Elementary School,2010,NA,NA,NA,NA,2,146,35,21,92,148,Alquina Elementary School,0,0,26,0.17567567567567569,148,0.9864864864864865,0.23648648648648649,0.14189189189189189,0.3783783783783784
2395,Fayette County School Corp,1877,Orange Elementary School,2010,NA,NA,NA,NA,NA,102,50,7,45,102,Orange Elementary School,0,0,14,0.13725490196078433,102,1,0.49019607843137253,0.06862745098039216,0.5588235294117647
2395,Fayette County School Corp,1889,Connersville Sr High School,2010,2,4,25,3,21,1176,462,127,642,1231,Connersville Sr High School,0,0,171,0.1389114541023558,1231,0.9553208773354996,0.3753046303818034,0.10316815597075549,0.4784727863525589
2395,Fayette County School Corp,1895,Connersville Middle School,2010,2,3,11,1,18,573,297,60,251,608,Connersville Middle School,0,0,89,0.14638157894736842,608,0.9424342105263158,0.48848684210526316,0.09868421052631579,0.587171052631579
2395,Fayette County School Corp,1897,Eastview Elementary School,2010,NA,2,1,4,8,345,235,26,99,360,Eastview Elementary School,0,0,48,0.13333333333333333,360,0.9583333333333334,0.6527777777777778,0.07222222222222222,0.725
2395,Fayette County School Corp,1909,Frazee Elementary School,2010,NA,4,5,NA,17,340,213,42,111,366,Frazee Elementary School,0,0,57,0.1557377049180328,366,0.9289617486338798,0.5819672131147541,0.11475409836065574,0.6967213114754098
2395,Fayette County School Corp,1913,Grandview Elementary School,2010,3,1,3,3,11,348,240,22,107,369,Grandview Elementary School,0,0,47,0.12737127371273713,369,0.943089430894309,0.6504065040650406,0.05962059620596206,0.7100271002710027
2395,Fayette County School Corp,1917,Maplewood Elementary School,2010,NA,2,9,5,17,337,282,26,62,370,Maplewood Elementary School,3,0.008108108108108109,73,0.1972972972972973,370,0.9108108108108108,0.7621621621621621,0.07027027027027027,0.8324324324324325
2395,Fayette County School Corp,1921,Fayette Central Elementary,2010,1,NA,NA,1,9,373,192,27,165,384,Fayette Central Elementary,0,0,44,0.11458333333333333,384,0.9713541666666666,0.5,0.0703125,0.5703125
2400,New Albany-Floyd Co Con Sch,1925,New Albany Senior High School,2010,4,41,235,47,116,1647,786,136,1168,2090,New Albany Senior High School,35,0.01674641148325359,351,0.16794258373205742,2090,0.7880382775119618,0.37607655502392345,0.06507177033492823,0.4411483253588517
2400,New Albany-Floyd Co Con Sch,1929,Georgetown Elementary School,2010,2,7,1,2,13,576,124,28,449,601,Georgetown Elementary School,4,0.0066555740432612314,136,0.22628951747088186,601,0.9584026622296173,0.20632279534109818,0.04658901830282862,0.2529118136439268
2400,New Albany-Floyd Co Con Sch,1930,Floyd Central High School,2010,3,16,12,9,21,1589,145,51,1454,1650,Floyd Central High School,10,0.006060606060606061,185,0.11212121212121212,1650,0.963030303030303,0.08787878787878788,0.03090909090909091,0.11878787878787879
2400,New Albany-Floyd Co Con Sch,1931,Highland Hills Middle School,2010,3,23,6,10,22,1113,132,47,998,1177,Highland Hills Middle School,5,0.004248088360237893,113,0.09600679694137638,1177,0.945624468988955,0.11214953271028037,0.03993203058623619,0.15208156329651656
2400,New Albany-Floyd Co Con Sch,1933,Hazelwood Middle School,2010,NA,3,81,19,74,587,438,59,267,764,Hazelwood Middle School,8,0.010471204188481676,164,0.21465968586387435,764,0.768324607329843,0.5732984293193717,0.07722513089005235,0.650523560209424
2400,New Albany-Floyd Co Con Sch,1937,Nathaniel Scribner Middle School,2010,1,13,109,32,59,580,348,56,390,794,Nathaniel Scribner Middle School,22,0.027707808564231738,125,0.1574307304785894,794,0.7304785894206549,0.43828715365239296,0.07052896725440806,0.5088161209068011
2400,New Albany-Floyd Co Con Sch,1939,Pine View Elementary School,2010,1,1,15,2,25,216,188,9,63,260,Pine View Elementary School,1,0.0038461538461538464,47,0.18076923076923077,260,0.8307692307692308,0.7230769230769231,0.03461538461538462,0.7576923076923077
2400,New Albany-Floyd Co Con Sch,1943,Slate Run Elementary School,2010,1,2,27,5,27,284,151,27,168,346,Slate Run Elementary School,1,0.002890173410404624,61,0.17630057803468208,346,0.8208092485549133,0.43641618497109824,0.07803468208092486,0.5144508670520231
2400,New Albany-Floyd Co Con Sch,1949,Fairmont Elementary School,2010,NA,9,21,60,26,169,221,19,45,285,Fairmont Elementary School,57,0.2,66,0.23157894736842105,285,0.5929824561403508,0.775438596491228,0.06666666666666667,0.8421052631578947
2400,New Albany-Floyd Co Con Sch,1953,Greenville Elementary School,2010,1,3,NA,5,11,366,63,20,303,386,Greenville Elementary School,2,0.0051813471502590676,83,0.21502590673575128,386,0.9481865284974094,0.16321243523316062,0.05181347150259067,0.21502590673575128
2400,New Albany-Floyd Co Con Sch,1955,Galena Elementary School,2010,4,4,1,6,3,306,39,10,275,324,Galena Elementary School,3,0.009259259259259259,59,0.18209876543209877,324,0.9444444444444444,0.12037037037037036,0.030864197530864196,0.15123456790123457
2400,New Albany-Floyd Co Con Sch,1957,Grant Line School,2010,1,21,63,17,47,505,169,33,452,654,Grant Line School,29,0.04434250764525994,81,0.12385321100917432,654,0.77217125382263,0.25840978593272174,0.05045871559633028,0.308868501529052
2400,New Albany-Floyd Co Con Sch,1961,Green Valley Elementary Sch,2010,2,6,52,11,37,257,219,42,104,365,Green Valley Elementary Sch,6,0.01643835616438356,62,0.16986301369863013,365,0.7041095890410959,0.6,0.11506849315068493,0.7150684931506849
2400,New Albany-Floyd Co Con Sch,1966,Floyds Knobs Elementary School,2010,2,15,7,10,22,645,61,24,616,701,Floyds Knobs Elementary School,11,0.015691868758915834,108,0.15406562054208273,701,0.920114122681883,0.08701854493580599,0.034236804564907276,0.12125534950071326
2400,New Albany-Floyd Co Con Sch,1972,The Children's Acad of New Albany,2010,NA,3,117,17,36,126,278,12,9,299,The Children's Acad of New Albany,4,0.013377926421404682,46,0.15384615384615385,299,0.4214046822742475,0.9297658862876255,0.04013377926421405,0.9698996655518395
2400,New Albany-Floyd Co Con Sch,1974,Mount Tabor School,2010,1,14,77,21,52,507,343,46,283,672,Mount Tabor School,7,0.010416666666666666,185,0.27529761904761907,672,0.7544642857142857,0.5104166666666666,0.06845238095238096,0.5788690476190477
2400,New Albany-Floyd Co Con Sch,1981,S Ellen Jones Elementary Sch,2010,NA,NA,41,15,27,148,200,11,20,231,S Ellen Jones Elementary Sch,7,0.030303030303030304,61,0.26406926406926406,231,0.6406926406926406,0.8658008658008658,0.047619047619047616,0.9134199134199135
2400,New Albany-Floyd Co Con Sch,1985,Silver Street Elementary Sch,2010,4,NA,16,NA,31,206,167,19,71,257,Silver Street Elementary Sch,1,0.0038910505836575876,45,0.17509727626459143,257,0.8015564202334631,0.6498054474708171,0.07392996108949416,0.7237354085603113
2440,Covington Community Sch Corp,2005,Covington Community High Sch,2010,NA,NA,NA,1,4,296,67,26,208,301,Covington Community High Sch,1,0.0033222591362126247,46,0.15282392026578073,301,0.9833887043189369,0.22259136212624583,0.08637873754152824,0.3089700996677741
2440,Covington Community Sch Corp,2009,Covington Elementary School,2010,NA,2,NA,5,16,465,156,49,283,488,Covington Elementary School,5,0.010245901639344262,60,0.12295081967213115,488,0.9528688524590164,0.319672131147541,0.10040983606557377,0.42008196721311475
2440,Covington Community Sch Corp,2013,Covington Middle School,2010,NA,NA,NA,4,5,214,51,19,153,223,Covington Middle School,1,0.004484304932735426,23,0.1031390134529148,223,0.9596412556053812,0.22869955156950672,0.08520179372197309,0.31390134529147984
2455,Southeast Fountain School Corp,2021,Southeast Fountain Elementary,2010,NA,1,NA,28,25,598,261,70,321,652,Southeast Fountain Elementary,19,0.029141104294478526,89,0.13650306748466257,652,0.9171779141104295,0.4003067484662577,0.10736196319018405,0.5076687116564417
2455,Southeast Fountain School Corp,2022,Fountain Central High School,2010,2,2,NA,11,12,600,165,56,406,627,Fountain Central High School,5,0.007974481658692184,67,0.10685805422647528,627,0.9569377990430622,0.2631578947368421,0.08931419457735247,0.3524720893141946
2435,Attica Consolidated Sch Corp,2053,Attica High School,2010,NA,3,NA,7,4,415,127,50,252,429,Attica High School,2,0.004662004662004662,49,0.11421911421911422,429,0.9673659673659674,0.29603729603729606,0.11655011655011654,0.4125874125874126
2435,Attica Consolidated Sch Corp,2057,Attica Elementary School,2010,1,2,NA,11,10,511,189,66,280,535,Attica Elementary School,7,0.013084112149532711,145,0.27102803738317754,535,0.9551401869158879,0.3532710280373832,0.1233644859813084,0.4766355140186916
2475,Franklin County Com Sch Corp,2082,Laurel School,2010,NA,NA,NA,NA,3,567,296,69,205,570,Laurel School,0,0,98,0.17192982456140352,570,0.9947368421052631,0.519298245614035,0.12105263157894737,0.6403508771929824
2475,Franklin County Com Sch Corp,2083,Franklin County High,2010,NA,2,1,1,9,974,258,82,647,987,Franklin County High,0,0,142,0.14387031408308004,987,0.9868287740628167,0.2613981762917933,0.08308004052684904,0.3444782168186423
2475,Franklin County Com Sch Corp,2123,Brookville Middle Sch,2010,NA,NA,1,3,3,459,148,55,263,466,Brookville Middle Sch,0,0,67,0.14377682403433475,466,0.9849785407725322,0.31759656652360513,0.11802575107296137,0.4356223175965665
2475,Franklin County Com Sch Corp,2125,Brookville Elementary School,2010,NA,NA,NA,4,8,510,164,51,307,522,Brookville Elementary School,0,0,87,0.16666666666666666,522,0.9770114942528736,0.31417624521072796,0.09770114942528736,0.4118773946360153
2475,Franklin County Com Sch Corp,2127,Mount Carmel School,2010,NA,NA,NA,NA,3,454,108,40,309,457,Mount Carmel School,0,0,57,0.12472647702407003,457,0.9934354485776805,0.2363238512035011,0.087527352297593,0.3238512035010941
4445,Tippecanoe Valley School Corp,2139,Akron Elementary School,2010,7,NA,1,52,23,343,198,49,179,426,Akron Elementary School,23,0.0539906103286385,76,0.1784037558685446,426,0.8051643192488263,0.4647887323943662,0.11502347417840375,0.57981220657277
2650,Caston School Corporation,2157,Caston Elementary School,2010,NA,2,1,10,8,398,152,41,226,419,Caston Elementary School,0,0,66,0.1575178997613365,419,0.9498806682577565,0.3627684964200477,0.09785202863961814,0.4606205250596659
2650,Caston School Corporation,2159,Caston Jr-Sr High Sch,2010,2,1,1,9,3,369,116,37,232,385,Caston Jr-Sr High Sch,0,0,47,0.12207792207792208,385,0.9584415584415584,0.3012987012987013,0.09610389610389611,0.3974025974025974
2645,Rochester Community Sch Corp,2173,Rochester Community High Sch,2010,2,14,4,7,18,565,163,51,396,610,Rochester Community High Sch,1,0.001639344262295082,76,0.12459016393442623,610,0.9262295081967213,0.26721311475409837,0.08360655737704918,0.35081967213114756
2645,Rochester Community Sch Corp,2177,Rochester Community Md Sch,2010,3,2,3,6,19,404,165,42,230,437,Rochester Community Md Sch,2,0.004576659038901602,74,0.16933638443935928,437,0.9244851258581236,0.37757437070938216,0.09610983981693363,0.47368421052631576
2645,Rochester Community Sch Corp,2181,Columbia Elementary School,2010,NA,NA,3,12,36,387,162,44,232,438,Columbia Elementary School,10,0.0228310502283105,49,0.11187214611872145,438,0.8835616438356164,0.3698630136986301,0.1004566210045662,0.4703196347031963
2645,Rochester Community Sch Corp,2185,George M Riddle Elem School,2010,4,2,1,9,27,388,179,48,204,431,George M Riddle Elem School,4,0.009280742459396751,54,0.12529002320185614,431,0.9002320185614849,0.41531322505800466,0.11136890951276102,0.5266821345707656
2725,East Gibson School Corporation,2189,Barton Twp Elementary,2010,NA,NA,NA,NA,1,134,37,8,90,135,Barton Twp Elementary,0,0,31,0.22962962962962963,135,0.9925925925925926,0.2740740740740741,0.05925925925925926,0.3333333333333333
2725,East Gibson School Corporation,2194,Waldo J Wood Memorial JHS,2010,1,NA,NA,NA,1,134,41,8,87,136,Waldo J Wood Memorial JHS,0,0,21,0.15441176470588236,136,0.9852941176470589,0.3014705882352941,0.058823529411764705,0.3602941176470588
2725,East Gibson School Corporation,2201,Francisco Elementary School,2010,NA,NA,NA,NA,1,143,34,19,91,144,Francisco Elementary School,0,0,42,0.2916666666666667,144,0.9930555555555556,0.2361111111111111,0.13194444444444445,0.3680555555555556
2765,South Gibson School Corp,2205,Haubstadt Community School,2010,NA,2,1,1,3,398,25,15,365,405,Haubstadt Community School,1,0.0024691358024691358,64,0.1580246913580247,405,0.9827160493827161,0.06172839506172839,0.037037037037037035,0.09876543209876543
2765,South Gibson School Corp,2211,Gibson Southern High School,2010,NA,6,NA,2,9,708,60,51,614,725,Gibson Southern High School,1,0.001379310344827586,95,0.1310344827586207,725,0.976551724137931,0.08275862068965517,0.0703448275862069,0.15310344827586206
2765,South Gibson School Corp,2214,Fort Branch Community School,2010,NA,3,1,NA,5,438,96,40,311,447,Fort Branch Community School,0,0,100,0.22371364653243847,447,0.9798657718120806,0.21476510067114093,0.0894854586129754,0.3042505592841163
2735,North Gibson School Corp,2223,Brumfield Elementary,2010,1,2,15,7,39,365,231,1,197,429,Brumfield Elementary,0,0,118,0.27505827505827507,429,0.8508158508158508,0.5384615384615384,0.002331002331002331,0.5407925407925408
2735,North Gibson School Corp,2225,Princeton Community Middle,2010,NA,2,14,2,32,461,167,64,280,511,Princeton Community Middle,4,0.007827788649706457,102,0.19960861056751467,511,0.9021526418786693,0.3268101761252446,0.12524461839530332,0.4520547945205479
2725,East Gibson School Corporation,2233,Waldo J Wood Memorial High,2010,NA,NA,NA,1,2,308,55,18,238,311,Waldo J Wood Memorial High,0,0,49,0.15755627009646303,311,0.9903536977491961,0.17684887459807075,0.05787781350482315,0.2347266881028939
2725,East Gibson School Corporation,2237,Oakland City Elementary School,2010,NA,2,NA,2,2,290,118,20,158,296,Oakland City Elementary School,4,0.013513513513513514,58,0.19594594594594594,296,0.9797297297297297,0.39864864864864863,0.06756756756756757,0.46621621621621623
2765,South Gibson School Corp,2241,Owensville Community School,2010,NA,3,NA,3,3,466,127,44,304,475,Owensville Community School,1,0.002105263157894737,91,0.19157894736842104,475,0.9810526315789474,0.2673684210526316,0.09263157894736843,0.36
2735,North Gibson School Corp,2249,Princeton Comm High Sch,2010,1,2,23,5,51,640,182,74,466,722,Princeton Comm High Sch,2,0.002770083102493075,119,0.16481994459833796,722,0.8864265927977839,0.2520775623268698,0.10249307479224377,0.3545706371191136
2735,North Gibson School Corp,2257,Lowell Elementary School,2010,NA,9,12,6,50,424,239,43,219,501,Lowell Elementary School,5,0.00998003992015968,130,0.25948103792415167,501,0.846307385229541,0.47704590818363274,0.08582834331337326,0.562874251497006
2815,Eastbrook Community Sch Corp,2293,Eastbrook High School,2010,9,4,8,4,13,597,124,58,453,635,Eastbrook High School,1,0.0015748031496062992,93,0.14645669291338584,635,0.9401574803149606,0.1952755905511811,0.09133858267716535,0.2866141732283465
2815,Eastbrook Community Sch Corp,2294,Matthews Elementary School,2010,2,1,2,NA,2,99,34,15,57,106,Matthews Elementary School,0,0,20,0.18867924528301888,106,0.9339622641509434,0.32075471698113206,0.14150943396226415,0.46226415094339623
2815,Eastbrook Community Sch Corp,2295,Upland Elementary School,2010,NA,3,3,7,15,310,75,49,214,338,Upland Elementary School,4,0.011834319526627219,73,0.21597633136094674,338,0.9171597633136095,0.22189349112426035,0.14497041420118342,0.3668639053254438
2815,Eastbrook Community Sch Corp,2299,Eastbrook Junior High School,2010,NA,1,3,2,8,261,54,39,182,275,Eastbrook Junior High School,0,0,38,0.13818181818181818,275,0.9490909090909091,0.19636363636363635,0.14181818181818182,0.3381818181818182
2825,Madison-Grant United Sch Corp,2301,Liberty Elementary School,2010,NA,NA,NA,2,1,136,44,10,85,139,Liberty Elementary School,0,0,21,0.1510791366906475,139,0.9784172661870504,0.31654676258992803,0.07194244604316546,0.38848920863309355
5625,Oak Hill United School Corp,2305,Oak Hill Junior High School,2010,NA,3,1,2,10,229,53,11,181,245,Oak Hill Junior High School,1,0.004081632653061225,26,0.10612244897959183,245,0.9346938775510204,0.2163265306122449,0.044897959183673466,0.2612244897959184
5625,Oak Hill United School Corp,2306,Swayzee Elementary School,2010,1,NA,NA,7,9,211,60,12,156,228,Swayzee Elementary School,0,0,42,0.18421052631578946,228,0.9254385964912281,0.2631578947368421,0.05263157894736842,0.3157894736842105
2815,Eastbrook Community Sch Corp,2309,Van Buren Elementary School,2010,NA,1,1,1,2,214,90,19,110,219,Van Buren Elementary School,0,0,49,0.2237442922374429,219,0.9771689497716894,0.410958904109589,0.0867579908675799,0.4977168949771689
2815,Eastbrook Community Sch Corp,2310,Washington Elementary School,2010,NA,NA,1,1,6,148,41,11,104,156,Washington Elementary School,0,0,33,0.21153846153846154,156,0.9487179487179487,0.26282051282051283,0.07051282051282051,0.3333333333333333
2825,Madison-Grant United Sch Corp,2321,Madison-Grant High School,2010,NA,3,NA,8,3,493,147,53,307,507,Madison-Grant High School,0,0,83,0.16370808678500987,507,0.9723865877712031,0.28994082840236685,0.10453648915187377,0.39447731755424065
2825,Madison-Grant United Sch Corp,2328,Madison-Grant Jr High Sch,2010,NA,NA,NA,5,NA,232,73,26,138,237,Madison-Grant Jr High Sch,0,0,30,0.12658227848101267,237,0.9789029535864979,0.3080168776371308,0.10970464135021098,0.4177215189873418
2825,Madison-Grant United Sch Corp,2329,Park Elementary School,2010,NA,2,NA,7,3,343,93,22,240,355,Park Elementary School,0,0,78,0.21971830985915494,355,0.9661971830985916,0.2619718309859155,0.061971830985915494,0.323943661971831
2855,Mississinewa Community School Corp,2333,Mississinewa High School,2010,1,8,6,20,12,640,228,98,361,687,Mississinewa High School,0,0,89,0.12954876273653565,687,0.9315866084425036,0.3318777292576419,0.14264919941775836,0.4745269286754003
2855,Mississinewa Community School Corp,2335,R J Baskett Middle School,2010,2,3,3,10,12,533,250,74,239,563,R J Baskett Middle School,1,0.0017761989342806395,101,0.17939609236234458,563,0.9467140319715808,0.44404973357015987,0.13143872113676733,0.5754884547069272
2855,Mississinewa Community School Corp,2344,Westview Elementary School,2010,1,3,3,12,26,417,227,60,175,462,Westview Elementary School,3,0.006493506493506494,52,0.11255411255411256,462,0.9025974025974026,0.49134199134199136,0.12987012987012986,0.6212121212121212
2855,Mississinewa Community School Corp,2346,Northview Elementary School,2010,NA,4,5,18,25,676,374,88,266,728,Northview Elementary School,3,0.004120879120879121,107,0.14697802197802198,728,0.9285714285714286,0.5137362637362637,0.12087912087912088,0.6346153846153846
2865,Marion Community Schools,2350,Justice Thurgood Marshall Intrmd,2010,NA,16,90,40,84,352,288,45,249,582,Justice Thurgood Marshall Intrmd,28,0.048109965635738834,105,0.18041237113402062,582,0.6048109965635738,0.4948453608247423,0.07731958762886598,0.5721649484536082
2865,Marion Community Schools,2351,Marion High School,2010,2,15,300,74,143,802,581,95,660,1336,Marion High School,34,0.025449101796407185,233,0.17440119760479042,1336,0.6002994011976048,0.43488023952095806,0.07110778443113773,0.5059880239520959
2865,Marion Community Schools,2357,John L McCulloch Junior High Sch,2010,1,NA,119,24,60,188,249,28,115,392,John L McCulloch Junior High Sch,11,0.02806122448979592,94,0.23979591836734693,392,0.47959183673469385,0.6352040816326531,0.07142857142857142,0.7066326530612245
2865,Marion Community Schools,2369,Allen Elementary School,2010,1,NA,89,40,59,255,339,22,83,444,Allen Elementary School,22,0.04954954954954955,76,0.17117117117117117,444,0.5743243243243243,0.7635135135135135,0.04954954954954955,0.8130630630630631
2865,Marion Community Schools,2393,John W Kendall Elem School,2010,4,8,51,20,76,311,266,38,166,470,John W Kendall Elem School,11,0.023404255319148935,51,0.10851063829787234,470,0.6617021276595745,0.5659574468085107,0.08085106382978724,0.6468085106382979
2865,Marion Community Schools,2401,Lincoln Elementary School,2010,NA,3,44,22,63,163,221,16,58,295,Lincoln Elementary School,17,0.0576271186440678,46,0.15593220338983052,295,0.5525423728813559,0.7491525423728813,0.05423728813559322,0.8033898305084746
2865,Marion Community Schools,2405,Riverview Elementary School,2010,NA,8,63,25,39,313,199,18,231,448,Riverview Elementary School,12,0.026785714285714284,48,0.10714285714285714,448,0.6986607142857143,0.44419642857142855,0.04017857142857143,0.484375
2865,Marion Community Schools,2409,Frances Slocum Elem School,2010,1,NA,109,26,84,128,269,14,65,348,Frances Slocum Elem School,15,0.04310344827586207,67,0.1925287356321839,348,0.367816091954023,0.7729885057471264,0.040229885057471264,0.8132183908045977
9795,Dr Robert H Faulkner Academy,2411,Dr Robert H Faulkner Academy,2010,1,1,99,5,14,71,81,33,77,191,Dr Robert H Faulkner Academy,0,0,18,0.09424083769633508,191,0.3717277486910995,0.42408376963350786,0.17277486910994763,0.5968586387434555
2920,Bloomfield School District,2417,Bloomfield Elementary School,2010,1,3,1,4,21,558,188,52,348,588,Bloomfield Elementary School,0,0,60,0.10204081632653061,588,0.9489795918367347,0.3197278911564626,0.08843537414965986,0.40816326530612246
2920,Bloomfield School District,2419,Bloomfield Jr-Sr High School,2010,1,1,NA,10,5,473,124,32,334,490,Bloomfield Jr-Sr High School,1,0.0020408163265306124,64,0.1306122448979592,490,0.9653061224489796,0.2530612244897959,0.0653061224489796,0.3183673469387755
2980,White River Valley Sch Dist,2429,White River Valley Jr/Sr High Sch,2010,2,2,NA,5,NA,413,111,52,259,422,White River Valley Jr/Sr High Sch,0,0,52,0.12322274881516587,422,0.9786729857819905,0.26303317535545023,0.12322274881516587,0.3862559241706161
2940,Eastern Greene Schools,2433,Eastern Greene Elementary School,2010,1,4,NA,4,13,503,218,90,217,525,Eastern Greene Elementary School,2,0.0038095238095238095,132,0.25142857142857145,525,0.9580952380952381,0.41523809523809524,0.17142857142857143,0.5866666666666667
2940,Eastern Greene Schools,2435,Eastern Greene High School,2010,NA,1,NA,3,4,418,99,42,285,426,Eastern Greene High School,0,0,85,0.19953051643192488,426,0.9812206572769953,0.2323943661971831,0.09859154929577464,0.33098591549295775
2940,Eastern Greene Schools,2436,Eastern Greene Middle School,2010,NA,2,1,6,3,417,133,55,241,429,Eastern Greene Middle School,1,0.002331002331002331,79,0.18414918414918416,429,0.972027972027972,0.31002331002331,0.1282051282051282,0.4382284382284382
2950,Linton-Stockton School Corp,2437,Linton-Stockton High School,2010,2,4,1,NA,9,306,73,27,222,322,Linton-Stockton High School,0,0,41,0.12732919254658384,322,0.9503105590062112,0.2267080745341615,0.08385093167701864,0.3105590062111801
2950,Linton-Stockton School Corp,2438,Linton-Stockton Jr High Sch,2010,NA,2,NA,NA,3,216,61,15,145,221,Linton-Stockton Jr High Sch,0,0,27,0.12217194570135746,221,0.9773755656108597,0.27601809954751133,0.06787330316742081,0.3438914027149321
2950,Linton-Stockton School Corp,2441,Linton-Stockton Elementary,2010,NA,2,NA,6,27,775,356,69,385,810,Linton-Stockton Elementary,0,0,91,0.11234567901234568,810,0.9567901234567902,0.43950617283950616,0.08518518518518518,0.5246913580246914
2960,M S D Shakamak Schools,2445,Shakamak Jr-Sr High Sch,2010,NA,NA,NA,1,3,402,146,47,213,406,Shakamak Jr-Sr High Sch,0,0,68,0.16748768472906403,406,0.9901477832512315,0.35960591133004927,0.11576354679802955,0.4753694581280788
2960,M S D Shakamak Schools,2449,Shakamak Elementary School,2010,NA,NA,NA,3,4,470,227,60,190,477,Shakamak Elementary School,0,0,88,0.18448637316561844,477,0.9853249475890985,0.4758909853249476,0.12578616352201258,0.6016771488469602
2980,White River Valley Sch Dist,2457,Lyons Elementary School,2010,NA,2,NA,NA,6,162,53,16,101,170,Lyons Elementary School,0,0,32,0.18823529411764706,170,0.9529411764705882,0.31176470588235294,0.09411764705882353,0.40588235294117647
2980,White River Valley Sch Dist,2460,Worthington Elementary School,2010,NA,NA,NA,3,3,264,88,17,165,270,Worthington Elementary School,0,0,51,0.18888888888888888,270,0.9777777777777777,0.32592592592592595,0.06296296296296296,0.3888888888888889
3055,Sheridan Community Schools,2463,Sheridan High School,2010,1,4,NA,4,5,353,65,33,269,367,Sheridan High School,2,0.005449591280653951,73,0.1989100817438692,367,0.9618528610354223,0.1771117166212534,0.08991825613079019,0.2670299727520436
3055,Sheridan Community Schools,2465,Sheridan Elementary School,2010,1,NA,NA,9,7,474,163,43,285,491,Sheridan Elementary School,6,0.012219959266802444,112,0.22810590631364563,491,0.9653767820773931,0.3319755600814664,0.08757637474541752,0.4195519348268839
