fips_county,county_name.x,NAME,year,ENROLL,TOTALREV,TFEDREV,FEDRCOMP,FEDRHAND,FEDRNUTR,FEDROTHR,TSTREV,STRFORM,STRHAND,STRTRANS,STROTHR,TLOCREV,LOCRTAX,LOCRPROP,LOCRPAR,LOCRCICO,LOCROSCH,LOCRCHAR,LOCROTHR,TOTALEXP,TCURSPND,TSALWAGE,TEMPBENE,TCURINST,TCURISAL,TCURIBEN,TCURSSVC,TCURSPUP,TCURSSTA,TCURSGEN,TCURSSCH,TCURSOTH,TCURONON,TCAPOUT,TPAYOTH,TINTRST,DEBTOUT,LONGISSU,LONGRET,PCTTOTAL,PCTFTOT,PCTFCOMP,PCTSTOT,PCTSFORM,PCTLTOT,PCTLTAXP,PCTLOTHG,PCTLCHAR,PPCSTOT,PPSALWG,PPEMPBEN,PPITOTAL,PPISALWG,PPIEMBEN,PPSTOTAL,PPSPUPIL,PPSSTAFF,PPSGENAD,PPSSCHAD,FEDRSPEC,STRSPEC,CSA,CBSA,NCESID,county_name.y
099,Marshall,PLYMOUTH COMM SCH CORP,2005,3381,37260,1610,584,NA,518,508,16401,14178,NA,0,2141,19249,16384,16352,0,349,909,879,728,36778,27458,14891,5467,13802,9840,3684,12352,502,1373,773,1668,8036,1304,4883,4292,145,0,0,0,100,4.320987654320987,1.5673644659151906,44.01771336553945,38.051529790660226,51.66129898013956,43.97208803005905,3.3762748255501878,2.359098228663446,8061.224489795918,4404.318249038746,1616.977225672878,4082.224194025436,2910.3815439219165,1089.6184560780835,3653.3569949719017,148.47678201715468,406.09287193138124,228.63058266784975,493.34516415261754,0,82,000,38500,1809060,Marshall
099,Marshall,JESSE SPECIAL EDUCATION COOP,2005,0,10833,3166,0,NA,0,90,188,0,NA,0,188,7479,0,0,0,0,7403,32,44,10358,10310,7710,1813,7899,6035,1419,2409,2326,52,10,0,21,2,48,0,0,0,0,0,100,29.225514631219422,0,1.7354380134773377,0,69.03904735530324,0,68.33748730730176,0.2953937044216745,0,0,0,0,0,0,0,0,0,0,0,3076,0,000,38500,1805200,Marshall
099,Marshall,CULVER COMMUNITY SCHOOL CORP,2005,1167,15431,822,221,NA,217,384,5721,5045,NA,0,656,8888,7855,7855,0,168,141,374,350,12424,8962,5047,2423,5065,3291,1592,3498,275,139,358,616,2110,399,1191,2112,159,3180,0,0,100,5.326939278076599,1.4321819713563606,37.074719720044065,32.693927807659904,57.598341001879334,50.9040243665349,2.0024625753353638,2.423692566910764,7673.521850899743,4324.764353041988,2076.2639245929736,4340.188517566409,2820.051413881748,1364.1816623821765,2997.429305912596,235.64695801199656,119.10882604970008,306.7694944301628,527.8491859468724,0,20,000,38500,1802520,Marshall
099,Marshall,TRITON SCHOOL CORPORATION,2005,1127,11217,529,114,NA,0,415,5455,4832,NA,0,613,5233,4517,4517,0,76,0,524,116,10463,9250,4759,3061,5553,3267,2113,3309,194,271,382,632,1830,388,294,876,43,2475,0,175,100,4.71605598644914,1.0163145225996255,48.631541410359276,43.07747169474904,46.65240260319158,40.26923419809218,0.677543015066417,4.671480788089507,8207.630878438333,4222.715173025732,2716.0603371783495,4927.240461401952,2898.846495119787,1874.8890860692102,2936.1135758651285,172.13842058562557,240.46140195208517,338.95297249334516,560.7808340727595,0,10,000,38500,1811490,Marshall
101,Martin,LOOGOOTEE COMM SCH CORP,2005,1077,9763,917,120,NA,102,695,5766,5150,NA,0,590,3080,2661,2661,0,0,0,309,110,11224,10419,4624,4297,6624,3357,3147,3411,265,366,243,739,1798,384,122,501,182,3517,0,115,100,9.392604732152002,1.2291303902488988,59.05971525145959,52.75017924818191,31.547680016388405,27.25596640376933,0,3.1650107548909148,9648.096564531104,4293.407613741875,3989.786443825441,6150.41782729805,3116.991643454039,2922.0055710306406,3167.1309192200556,246.05385329619313,339.83286908078,225.6267409470752,686.1652739090065,0,26,000,00000,1806060,Martin
101,Martin,SHOALS COMMUNITY SCHOOL CORP,2005,752,6992,380,180,NA,114,86,4214,3677,NA,0,504,2398,2187,2187,0,0,12,152,47,8441,7067,3831,2051,4327,2762,1491,2455,124,135,307,437,1452,285,1091,151,132,1916,0,127,100,5.434782608695652,2.574370709382151,60.26887871853547,52.588672768878716,34.296338672768876,31.278604118993137,0.17162471395881007,2.1739130434782608,9384.308510638299,5094.414893617021,2727.3936170212764,5753.989361702128,3672.872340425532,1982.712765957447,3264.627659574468,164.89361702127658,179.5212765957447,408.24468085106383,581.1170212765958,0,33,000,00000,1810170,Martin
103,Miami,PERU COMMUNITY SCHOOLS,2005,2349,22711,1299,531,NA,339,429,14082,12565,NA,0,1457,7330,6252,6252,0,19,263,646,150,23843,18541,11151,5060,11602,7890,3616,6046,490,789,367,1201,3199,893,2439,2792,71,9288,8290,173,100,5.719695301836115,2.338074061027696,62.00519572013562,55.32561313900753,32.27510897802827,27.528510413456033,1.2416890493593413,2.844436616617498,7882.50319284802,4747.126436781609,2154.1081311196253,4939.123031077054,3358.876117496807,1539.3784589186887,2573.8612175393787,208.59940400170285,335.88761174968073,156.23669646658152,511.2813963388676,0,60,316,37940,1808850,Miami
103,Miami,NORTH MIAMI COMMUNITY SCHOOLS,2005,1190,9972,494,324,NA,105,65,5850,5178,NA,0,653,3628,3177,3177,0,14,7,405,25,9965,8250,5120,1917,4779,3400,1285,3058,309,338,213,614,1584,413,478,934,303,5488,0,581,100,4.953870838347373,3.2490974729241877,58.664259927797836,51.92539109506618,36.38186923385479,31.859205776173287,0.21058965102286403,4.061371841155235,6931.09243697479,4302.5210084033615,1610.9243697478992,4015.9663865546217,2857.1428571428573,1079.8319327731092,2569.747899159664,259.66386554621846,284.03361344537814,178.99159663865547,515.9663865546219,0,19,316,37940,1807890,Miami
103,Miami,OAK HILL UNITED SCH CORP,2005,1465,13412,485,131,NA,83,81,7471,6535,NA,0,892,5456,4656,4656,0,3,155,542,100,13936,11413,7030,2783,6497,4539,1809,4498,574,355,315,907,2347,418,1320,1124,79,516,575,514,100,3.6161646286907247,0.9767372502236803,55.703847300924544,48.72502236802863,40.67998807038473,34.71518043543096,1.1780495079033702,4.0411571726811815,7789.761092150171,4798.634812286689,1899.6587030716723,4434.81228668942,3098.2935153583617,1234.8122866894198,3070.307167235495,391.80887372013655,242.320819112628,215.0170648464164,619.1126279863481,190,44,000,31980,1808340,Miami
103,Miami,MACONAQUAH SCH CORP,2005,2379,24362,571,253,NA,218,100,15187,13627,NA,0,1476,8604,5490,5490,0,21,0,709,2384,26115,21019,11605,6854,12698,7861,4674,7466,1061,555,545,1194,4111,855,3901,931,264,7103,2638,810,100,2.34381413677038,1.0385025859945818,62.33888843280519,55.93547327805599,35.31729743042443,22.53509564075199,0.08619981939085461,2.9102700927674245,8823.875577973939,4878.100042034468,2881.0424548129467,5337.536780159731,3304.3295502311894,1964.6910466582597,3138.2934005884827,445.9857082807902,233.29129886506936,229.0878520386717,501.89155107187895,0,84,316,37940,1806090,Miami
105,Monroe,RICHLAND BEAN BLOSSOM COMM SCHOOL CO,2005,2767,26397,1834,181,NA,242,126,13041,11229,NA,0,1688,11522,9758,9758,0,3,722,731,308,27175,22474,12995,6329,13840,9194,4523,7963,1774,502,305,1056,4326,671,1643,3019,39,0,0,0,100,6.947759215062318,0.6856839792400652,49.40334128878282,42.53892487782703,43.64889949615487,36.966321930522405,2.74652422623783,2.7692540819032465,8086.37513552584,4696.42211781713,2287.3147813516443,5001.807011203469,3322.7322009396457,1634.622334658475,2877.8460426454644,641.127574990965,181.42392482833392,110.22768341163716,381.64076617275026,1285,124,000,14020,1809480,Monroe
105,Monroe,MONROE CO COMM SCH CORP,2005,10728,118780,6622,2215,NA,1126,1192,42777,35903,NA,0,6578,69381,47064,47064,0,3,717,4650,16947,116555,92529,52958,25928,51153,32979,16920,36060,6436,4001,605,5857,19161,5316,14606,9264,156,0,0,0,100,5.575012628388618,1.8647920525340966,36.01363865970702,30.226469102542517,58.41134871190436,39.622832126620644,0.6061626536453949,3.914800471459842,8458.985831469054,4936.428038777032,2416.8530947054437,4768.1767337807605,3074.10514541387,1577.1812080536913,3361.297539149888,599.9254287844892,372.9492915734526,56.3944817300522,545.9545115585385,2089,296,000,14020,1800630,Monroe
107,Montgomery,CRAWFORDSVILLE COMMUNITY SCHOOLS,2005,2425,40815,6988,713,NA,419,3115,13919,12019,NA,0,1809,19908,13701,13701,0,0,2476,912,2819,35224,29210,13577,11098,15804,8282,7092,11512,2857,1359,433,1535,5328,1894,1165,4757,92,438,0,63,100,17.121156437584222,1.7469067744701703,34.10265833639593,29.44750704397893,48.77618522601985,33.56854097758177,6.066397157907632,2.2344726203601617,11667.216494845361,5598.762886597938,4576.494845360825,6517.113402061856,3415.257731958763,2924.536082474227,4747.216494845361,1178.1443298969073,560.4123711340206,178.55670103092783,632.9896907216495,2741,91,294,18820,1802460,Montgomery
107,Montgomery,NORTH MONTGOMERY COMM SCH CORP,2005,2112,24102,892,150,NA,197,150,9181,7950,NA,0,1182,14029,12633,12633,0,0,25,1252,119,20809,15573,8721,3303,8040,5682,2176,6790,603,365,409,1016,4397,743,1446,3292,498,1889,0,551,100,3.7009376815202057,0.6223549912870301,38.09227450004149,32.984814538212596,58.2067878184383,52.41473736619368,0.10372583188117168,5.194589660609078,7371.685606060606,4129.261363636364,1563.9204545454545,3806.818181818182,2690.340909090909,1030.3030303030303,3214.962121212121,285.5113636363636,172.8219696969697,193.65530303030303,481.06060606060606,395,49,294,18820,1807900,Montgomery
107,Montgomery,SOUTH MONTGOMERY COMM SCHOOL CORP,2005,2030,25696,943,184,NA,146,180,9277,7977,NA,0,1230,15476,14061,14049,0,0,0,723,692,27098,15277,9979,2832,9148,6880,2008,5454,389,184,204,958,3719,675,8625,3136,60,547,0,300,100,3.669831880448319,0.7160647571606475,36.10289539227895,31.043742216687424,60.22727272727273,54.72057907845579,0,2.813667496886675,7524.137931034483,4915.76354679803,1395.0738916256157,4506.403940886699,3389.1625615763546,989.1625615763547,2686.6995073891626,191.6256157635468,90.64039408866995,100.49261083743842,471.92118226600985,433,70,294,18820,1810450,Montgomery
109,Morgan,EMINENCE CONS SCH CORP,2005,544,5306,209,0,NA,45,99,2718,2424,NA,0,277,2379,1965,1965,0,160,0,188,66,5265,3999,2069,1158,2318,1465,828,1496,56,48,247,256,889,185,485,764,17,6701,781,339,100,3.9389370523935168,0,51.225028269883154,45.68413117225782,44.83603467772333,37.03354692800603,3.015454202789295,3.5431586882774218,7341.911764705882,3803.3088235294117,2128.676470588235,4261.029411764706,2693.014705882353,1522.0588235294117,2750,102.94117647058823,88.23529411764706,454.04411764705884,470.5882352941176,65,17,294,26900,1803330,Morgan
109,Morgan,MARTINSVILLE METRO SCHOOL DIST,2005,5582,46988,2726,518,NA,665,488,25705,22469,NA,0,3111,18557,14465,14465,0,765,3,1879,1445,50904,47505,24124,7920,23108,16497,5484,22291,1437,1160,334,2087,17273,2106,2225,1087,87,2160,0,160,100,5.8014812292500215,1.1024091257342301,54.70545671235209,47.8185919809313,39.49306205839789,30.78445560568656,1.634459862092449,3.998893334468375,8500.716589036188,4321.7484772482985,1418.8462916517378,4139.734862056611,2955.392332497313,982.4435686134002,3993.371551415263,257.43461125044786,207.81082049444643,59.835184521676815,373.8803296309566,1055,125,294,26900,1806510,Morgan
109,Morgan,MONROE-GREGG SCH DIST,2005,1298,11582,437,132,NA,78,71,6136,5378,NA,0,726,5009,4208,4208,0,180,0,529,92,17079,9046,5587,1966,5228,3759,1329,3361,358,268,296,557,1882,457,7051,938,44,531,0,75,100,3.7730961837333794,1.1396995337592817,52.97876014505267,46.43412191331376,43.24814367121395,36.33223968226559,1.554135727853566,4.567432222414091,6945.300462249615,4304.314329738058,1514.637904468413,4027.734976887519,2895.993836671803,1023.8828967642527,2589.3682588597844,275.80893682588595,206.47149460708783,228.0431432973806,429.1217257318952,156,32,294,26900,1804140,Morgan
109,Morgan,MOORESVILLE CONS SCHOOL CORP,2005,4367,37848,1412,353,NA,311,748,20140,17696,NA,0,2342,16296,13842,13842,0,741,64,1179,470,36589,30568,18846,8160,18840,12767,5631,10168,1420,660,751,1734,5603,1560,2086,3884,51,4478,0,135,100,3.7307123229761148,0.9326780807440287,53.21285140562249,46.75544282392729,43.056436271401395,36.57260621433101,2.1269287677023887,3.1150919467343057,6947.561254866041,4315.548431417449,1868.5596519349667,4314.174490496908,2923.5172887565836,1289.443553927181,2328.3718800091597,325.166017861232,151.13350125944584,171.9716052209755,397.06892603618047,0,102,294,26900,1807140,Morgan
111,Newton,SOUTH NEWTON SCH CORP,2005,1002,13362,498,231,NA,150,117,5294,4616,NA,0,662,7570,6751,6751,0,150,134,386,149,11444,9702,5072,3135,5804,3434,2139,3503,216,102,330,733,2122,395,596,1146,0,0,0,0,100,3.726986977997306,1.7287831162999552,39.619817392605896,34.54572668762162,56.6531956293968,50.52387367160605,2.1254303248016764,2.8887891034276305,9668.662674650699,5061.87624750499,3128.74251497006,5792.415169660679,3427.1457085828342,2134.7305389221556,3496.0079840319363,215.5688622754491,101.79640718562874,329.34131736526945,731.5369261477045,0,16,176,16980,1810470,Newton
111,Newton,NORTH NEWTON SCHOOL CORPORATION,2005,1646,17900,490,202,NA,152,136,8756,7587,NA,0,1122,8654,7691,7691,0,177,0,501,285,15163,13337,7666,3408,7750,5220,2341,5116,372,315,320,758,3351,471,854,815,157,1169,0,230,100,2.7374301675977653,1.1284916201117319,48.91620111731844,42.385474860335194,48.3463687150838,42.96648044692738,0.9888268156424581,2.798882681564246,8090.52247873633,4657.351154313487,2070.4738760631835,4708.383961117862,3171.3244228432563,1422.235722964763,3108.1409477521265,226.00243013365736,191.3730255164034,194.41069258809233,460.51032806804375,0,47,176,16980,1807920,Newton
113,Noble,EAST NOBLE SCH CORP,2005,3887,43017,2014,506,NA,440,350,19416,16922,NA,0,2395,21587,18094,18094,0,817,27,1626,1023,36245,30428,18319,7891,17876,12293,5353,11120,1764,1477,259,1924,5696,1432,1740,4045,32,1865,0,85,100,4.681869958388544,1.1762791454541228,45.13564404770207,39.33793616477207,50.18248599390938,42.06244043052747,1.9620150173187345,3.779900969384197,7811.937226652945,4712.889117571392,2030.1003344481605,4598.919475173656,3162.593259583226,1377.1546179572936,2860.818111654232,453.82042706457423,379.9845639310522,66.63236429122716,494.98327759197326,718,99,258,28340,1802970,Noble
113,Noble,WEST NOBLE SCH CORP,2005,2550,29169,1353,613,NA,481,259,14414,12823,NA,0,1551,13402,9738,9738,0,424,0,526,2714,25269,21426,11705,5157,11864,7990,3553,8773,653,723,456,1212,5729,789,1234,2416,193,4457,1151,492,100,4.638486063972025,2.101546162021324,49.4154753334019,43.96105454420789,45.946038602626075,33.38475779080531,1.4535979978744558,1.8032843086838768,8389.411764705883,4590.196078431372,2022.3529411764705,4652.549019607844,3133.3333333333335,1393.3333333333333,3440.392156862745,256.078431372549,283.52941176470586,178.8235294117647,475.29411764705884,0,40,258,28340,1812900,Noble
113,Noble,CENTRAL NOBLE COMMUNITY SCH CORP,2005,1426,15648,327,114,NA,158,55,7240,6412,NA,0,800,8081,5677,5677,0,257,0,488,1659,14432,12107,6438,4202,7130,4241,2784,4405,295,245,210,1053,2602,572,895,1308,122,1570,0,130,100,2.089723926380368,0.7285276073619632,46.2678936605317,40.97648261758691,51.64238241308794,36.27939672801636,1.6423824130879345,3.1186094069529653,8488.078541374474,4514.726507713885,2946.704067321178,5000,2974.053295932679,1952.3141654978963,3089.0603085554,206.87237026647966,171.80925666199158,147.26507713884993,738.4291725105189,0,28,258,28340,1801710,Noble
115,Ohio,RISING SUN-OHIO COUNTY COMMUNITY,2005,980,8248,187,84,NA,58,45,4498,3903,NA,0,588,3563,2355,2355,0,134,310,322,442,8300,7126,4361,1758,4611,3097,1261,2312,112,104,274,480,1342,203,727,305,142,2885,0,179,100,2.26721629485936,1.0184287099903007,54.53443258971872,47.32056256062076,43.19835111542192,28.552376333656643,5.383123181377304,3.903976721629486,7257.142857142857,4450,1793.8775510204082,4705.102040816327,3160.204081632653,1286.734693877551,2359.183673469388,114.28571428571429,106.12244897959184,279.59183673469386,489.79591836734693,0,7,178,17140,1809600,Ohio
117,Orange,SPRING VALLEY SCH CORP,2005,964,10325,708,350,NA,166,192,5388,4734,NA,0,630,4229,3555,3555,0,118,0,356,200,9730,8659,4434,2782,5128,3037,1929,3110,300,211,319,492,1788,421,380,686,5,0,0,0,100,6.857142857142857,3.389830508474576,52.18401937046005,45.8498789346247,40.958837772397096,34.430992736077485,1.1428571428571428,3.4479418886198547,8948.132780082988,4599.585062240664,2885.8921161825724,5319.502074688797,3150.414937759336,2001.0373443983403,3226.141078838174,311.2033195020747,218.87966804979254,330.9128630705394,510.37344398340247,0,24,000,00000,1810980,Orange
117,Orange,ORLEANS COMMUNITY SCHOOLS,2005,877,8828,479,233,NA,130,116,3969,3464,NA,0,490,4380,3317,3317,0,110,0,200,753,9696,8356,3475,3694,5676,2705,2885,2396,208,192,190,489,1317,284,533,597,210,99,82,22,100,5.425917535115541,2.6393294064340735,44.95922066153149,39.23878568192116,49.614861803352966,37.5736293611237,1.2460353420933394,2.2655188038060716,9525.655644241733,3962.371721778791,4212.086659064994,6472.06385404789,3084.3785632839226,3289.623717217788,2732.041049030787,237.17217787913341,218.92816419612313,216.64766248574688,557.5826681870011,0,15,000,00000,1808490,Orange
117,Orange,PAOLI COMMUNITY SCHOOL CORPORATN,2005,1631,16364,972,339,NA,283,350,9563,8559,NA,0,959,5829,4584,4584,0,154,500,385,206,14676,12219,7161,3244,7944,5287,2425,3669,388,168,414,664,2035,606,684,1711,62,1855,585,228,100,5.9398680029332684,2.071620630652652,58.439256905402104,52.30383769249572,35.62087509166463,28.012710828648252,3.9965778538254706,2.3527254949890004,7472.1030042918455,4390.557939914163,1988.963825873697,4870.631514408338,3241.5695892090744,1486.817903126916,2249.540159411404,237.89086450030655,103.00429184549357,253.83200490496628,407.1122011036174,0,45,000,00000,1808640,Orange
119,Owen,SPENCER-OWEN COMMUNITY SCHOOLS,2005,3116,30815,1779,612,NA,418,749,18087,15894,NA,0,2034,10949,8777,8777,0,538,0,626,1008,42006,25713,14503,6338,15704,10556,4684,8903,618,645,615,1611,5414,1106,13038,2542,713,26370,0,442,100,5.773162420898913,1.9860457569365568,58.69544053220834,51.578776569852344,35.53139704689275,28.482881713451242,1.745902969333117,2.0314781762128833,8200.256739409499,4654.364569961489,2034.017971758665,5039.794608472401,3387.676508344031,1503.2092426187419,2857.188703465982,198.33119383825417,206.99614890885752,197.3684210526316,517.0089858793325,0,159,000,14020,1810950,Owen
121,Parke,SOUTHWEST PARKE CMNTY SCHOOL CORP,2005,956,9382,507,249,NA,181,77,5716,5027,NA,0,667,3159,2627,2627,0,99,0,274,159,11788,8026,4472,1858,4571,3025,1266,3050,188,199,262,579,1822,405,2555,1133,74,515,0,152,100,5.40396503943722,2.654018332978043,60.92517586868472,53.581325943295674,33.670859091878064,28.000426348326585,1.055212108292475,2.9204860370923043,8352.510460251046,4677.824267782426,1943.5146443514645,4781.380753138075,3164.225941422594,1324.2677824267782,3190.3765690376567,196.65271966527197,208.15899581589957,274.05857740585776,605.6485355648535,0,22,000,00000,1810900,Parke
121,Parke,ROCKVILLE COMMUNITY SCHOOLS,2005,906,9144,275,160,NA,101,14,4719,4211,NA,0,474,4150,3666,3666,0,131,0,295,58,8820,6531,3787,1640,3957,2675,1167,2286,298,147,246,445,1150,288,1166,1060,63,355,325,202,100,3.0074365704286965,1.7497812773403325,51.60761154855643,46.05205599300088,45.38495188101487,40.09186351706037,1.4326334208223972,3.226159230096238,7207.505518763797,4179.91169977925,1810.1545253863135,4367.549668874172,2952.5386313465783,1288.0794701986756,2523.17880794702,328.91832229580575,162.25165562913907,271.52317880794703,491.1699779249448,0,34,000,00000,1809660,Parke
121,Parke,TURKEY RUN COMMUNITY SCHOOL CORP,2005,653,6752,563,215,NA,104,78,3401,2966,NA,0,421,2788,2431,2431,0,78,0,193,86,6171,5276,3085,1134,3025,2117,787,2005,212,99,229,335,1130,246,542,353,0,384,0,113,100,8.338270142180095,3.184241706161137,50.37026066350711,43.927725118483416,41.291469194312796,36.00414691943128,1.15521327014218,2.8584123222748814,8047.473200612558,4724.349157733537,1736.6003062787136,4632.4655436447165,3241.960183767228,1205.2067381317,3070.4441041347627,324.65543644716695,151.60796324655436,350.68912710566616,513.0168453292496,166,14,000,00000,1811550,Parke
123,Perry,CANNELTON CITY SCHOOLS,2005,273,3261,297,97,NA,67,133,2216,1746,NA,0,460,748,614,614,0,0,0,26,108,3521,3143,1805,801,1750,1131,523,1300,73,201,309,249,468,93,283,88,7,0,0,0,100,9.107635694572217,2.9745476847592762,67.95461514872738,53.54185832566697,22.9377491567004,18.828580190125727,0,0.7973014412756823,11391.941391941393,6611.721611721612,2934.065934065934,6410.25641025641,4142.857142857143,1915.7509157509157,4761.9047619047615,267.3992673992674,736.2637362637363,1131.868131868132,912.0879120879121,0,10,000,00000,1801170,Perry
